name,phone,address,website,rating,user_ratings_total
"Çekirdek Emlak Ve Harita","","Ahikemal Şenyurt, İstasyon Cd. No:43, Kalecik","","",""
"Özkan Emlak Çubuk","0506 992 96 19","Yavuz Selim Mahallesi Hükümet Caddesi, Sümbül Sk. No:15, Çubuk","https://ozkanemlakcubuk.sahibinden.com/",4.8,57
"SAĞLAM EMLAK","0506 805 85 20","Atatürk, Leylak Sk. NO:2/32, Çubuk","http://saglamemlakcubuk.sahibinden.com/",5,67
"Hidayetoğulları Emlak","(0312) 837 14 53","Yavuzselim, Hükümet Cd. No:7/2, Çubuk","https://www.hidayetogullari.com.tr/",4.9,39
"EMLAKSER SERDARLAR GRUP ÇUBUK","0532 769 54 21","Cumhuriyet, Gedik Sk., Çubuk","https://emlakser.sahibinden.com/",5,28
"YAVUZ HANEFİOĞLU GAYRİMENKUL İNSAAT EMLAK /","0554 618 99 21","Yıldırım Beyazıt, Ankara Blv. NO:63/B, Çubuk","https://hanefioglugayrimenkul.sahibinden.com/",5,96
"KUZUCU İLETİŞİM EMLAK","(0312) 837 20 72","Cumhuriyet, Atatürk Cd. 58c, Çubuk","",5,1
"AY PARS GAYRİMENKUL","0532 478 68 15","Atatürk, Leylak Sk. 1/E, Çubuk","",4.8,18
"Alparslan Emlak","0530 333 12 34","Yıldırım Beyazıt, İzzet Begoviç Cd. 64a, Çubuk","http://alparlsanemlak.com/",5,3
"PEHLİVANLAR GRUP GAYRİMENKUL","0507 753 30 52","Yavuzselim, Park Caddesi No:4/A, Çubuk","",5,1
"HANEFİOĞLU A.Ş","0536 257 77 78","Yıldırım Beyazıt, Ankara Blv. No:65, Çubuk","https://www.hanefiogluas.com/",3.7,9
"ASMA EMLAK","0534 516 23 01","Cumhuriyet, Cengiz Topel Cd. 27/A, Çubuk","https://asmaemlak.sahibinden.com/",4.9,70
"GAYRİMENKUL ÇUBUK","0532 135 57 79","Atatürk, Leylak Sk. NO2, Çubuk","https://shbd.io/s/7duIIFdo",5,1
"ANKARA MRC GAYRİMENKUL İNŞAAT","0553 280 63 06","Ankara Çubuk Ticaret Merkezi, Atatürk, kat:2 no:14, Çubuk","http://mrcgayrimenkul.com/?fbclid=PAQ0xDSwLVJ3pleHRuA2FlbQIxMQABp39mnNBYGK0KJEeuGC0Vks3lCpmyQfTMArKA7028dsrFbDoByRWFfZ9GZM7x_aem_foeA6JAI2dQoAIVSfnmYaA",5,2
"Gökkușağı Gayri̇menkul","","Yıldırım Beyazıt, Ankara Blv. No:99, Çubuk","",5,1
"ŞİMŞEK REAL ESTATE","0507 396 78 61","Cumhuriyet, Ankara Blv. No:30/B, Çubuk","",5,2
"YILMAZ EMLAK","0536 273 82 14","Cumhuriyet, Başak Sk. No:9, Çubuk","https://yilmazinsaatemlak06.sahibinden.com/",4.7,14
"Alkan Emlak","0543 968 37 68","Cumhuriyet, Kıbrıs Cd., Çubuk","",4,4
"Burak Emlak ve Otomotiv","0532 723 88 82","Cumhuriyet, Stad Cd. 80/A, Çubuk","",5,1
"ÖZGÜN EMLAK ÇUBUK ESENBOĞA","0532 320 95 96","Cumhuriyet, Çubuk","https://www.facebook.com/pages/%C3%96zg%C3%BCn-Emlak-%C3%87ubuk-Esenbo%C4%9Fa/405993582753124?ref=bookmarks",5,3
"Uluağaçlı inşaat emlak","0530 112 46 66","Yavuzselim, Park caddesi 4/C, Çubuk","",5,1
"Cihan Emlak ve Gayrimenkul Danışmanlığı","0532 062 52 40","Yavuzselim, Hükümet Cd. No: 62/A, Çubuk","",5,2
"Kayahan Emlak","(0312) 837 99 97","Yavuzselim, Hükümet Cd. No:4 D:3, Çubuk","",5,3
"TEKİN İNŞAAT & EMLAK","0536 854 84 06","Yavuzselim, Çağdaş Sk. No:3\\A, Çubuk","",5,5
"Öz Mert Emlak","0507 257 72 94","Yavuzselim, Selimiye Sokağı No:15/A, Çubuk","https://www.cubukemlak.com/detail-58-oz-mert-emlak.html",5,1
"Hanefioğlu","0532 790 98 27","Yıldırım Beyazıt, Beher Sk. 22 Taksim D:a, Çubuk","",3,2
"SELİM HANEFİOĞLU İNŞAAT EMLAK","0531 822 39 16","Yıldırım Beyazıt, Ankara Blv. 27/A, Çubuk","https://selimhanefiogluinsaatemlak.sahibinden.com/",4.9,39
"BEYOĞLU DEKORASYON İNŞAAT EMLAK","(0312) 837 00 25","Cumhuriyet, Filiz Sk. 12/A, Çubuk","",5,1
"Ahenk Emlak","(0312) 837 32 32","No:104/A Hükümet Caddesi Yavuz Selim Mah, Yavuzselim, Çubuk","",5,1
"Aslan İnşaat Gayrimenkul","0537 253 58 89","Cumhuriyet, Sami Efendi Sk. 12/A, Çubuk","",4.4,11
"EMLAK BORSASI","","Cumhuriyet, Mehmet Akif Ersoy Cd. 92/A, Çubuk","",5,1
"Express Emlak Çubuk","0507 174 39 03","Cumhuriyet, Cengiz Topel Cd. No:23 D:B, Çubuk","","",""
"KARDELEN EMLAK","0532 768 38 02","Cumhuriyet, Mesaj Sk. NO : 14/A KAPI NO: 3, Çubuk","https://kardelenemlak06.sahibinden.com/",5,2
"OSMAN GÜLCAN EMLAK & OTOMOTİV","0538 713 37 35","Atatürk, Adnan Mendere Blv. NO: 20/B, Çubuk","https://osmangulcangayrimenkul.sahibinden.com/",4.3,3
"Türkoğlu Emlak","0552 401 23 08","Yavuzselim, Çağdaş Sk. No: 3/B, Çubuk","https://turkogluemlak.sahibinden.com/","",""
"RAVZA EMLAK","0531 279 80 80","Cumhuriyet, Santral Sk. No:19 D:C, Çubuk","",3,2
"Ünallar Emlak İnşaat","0532 728 12 26","Yıldırım Beyazıt, Defne Sokağı, Çubuk","",3,2
"Erhan Emlak","(0312) 837 43 13","Yavuzselim, Selimiye Sok. 4/A, Çubuk","",5,1
"Çubuk Toprak Emlak","(0312) 838 14 04","Yıldırım Beyazıt, Ankara Blv. No:27, Çubuk","",1,1
"FATİH YILMAZ EMLAK","0532 063 53 06","Cumhuriyet, Başak Sk. 24 B, Çubuk","","",""
"MyElit Emlak","","Cumhuriyet, Stad Cd. 22/a, Çubuk","",5,1
"Ayanoğlu Grup Gayrimenkul","0555 700 50 99","Yavuzselim, Hükümet Cd. 8 / C, Çubuk","","",""
"Volkan Sariyildiz 2 Emlak","","Yıldırım Beyazıt, Beher Sk., Çubuk","",5,1
"Unallar Emlak","(0312) 837 38 48","Yavuz Sultan Selim Mahallesi Hükümet Caddesi Karanfil Sokak No:2/a","",4.1,20
"Gunay Emlak","(0312) 837 74 07","Cumhuriyet, Deva Sk. 14/B, Çubuk","",5,2
"GÜVENAL EMLAK","0554 667 12 70","YAvuz selim mah. Hükümet Cad. O:62/B, Yavuzselim, Hükümet Cd. no:62/B, Çubuk","","",""
"Gold Gayrimenkul","0532 283 78 19","Yavuzselim, Belediye İşhanı Kat:1, Çubuk","","",""
"Serdar İnşaat & Gayrimenkul","0553 380 06 06","Yavuzselim, Hükümet Cd. No:59, Çubuk","","",""
"AYDOĞMUŞ EMLAK TRAKTÖR OTO GALERİ","0534 694 54 26","Yıldırım Beyazıt, Beher Sk. 14/A, Çubuk","","",""
"BAŞKENT GRUP GAYRİMENKUL","0554 509 32 04","Yavuzselim, P.T.T. Cd No:38/A, Çubuk","","",""
"LEVEL EMLAK","","Cumhuriyet, Kıbrıs Cd. NO:58/B, Çubuk","",5,1
"Yılmaz gayrimenkul inşaat","0531 646 44 97","Yavuz selim mahallesi duru sokak, Yavuzselim, belediye işhanı 2/G, Çubuk","","",""
"Çubuk Bal Emlak","0534 818 50 59","Yavuzselim, Hükümet Cd. 13/B, Çubuk","","",""
"AYDOĞDU EMLAK","(0312) 837 85 88","NO:12/A, Yavuz Sultan Selim Cd, Çubuk","http://aydogduemlak.sahibinden.com/","",""
"ÖZAR Grup İnşaat & Emlak","0541 640 77 44","Yavuzselim, P.T.T. Cd 56/A, Çubuk","","",""
"Mutlu İnşaat & Emlak","","Cumhuriyet, Çubuk","","",""
"Birlik Emlak","(0312) 838 29 31","Atatürk, Adnan Menderes Bulv. No:4/C, Çubuk","",5,1
"MERCAN İNŞAAT & EMLAK - MUSTAFA MERCAN","0534 696 78 43","Yavuzselim, Hükümet Cd. No:22 D:3, Çubuk","https://instagram.com/mercan__insaat?igshid=19xsq2vwmbp2c",5,2
"Ay Yıldız Gayrimenkul","0532 478 68 15","Atatürk, Gazali Sk., Çubuk","","",""
"emlakrevizyon","0532 694 64 42","Yavuzselim, P.T.T. Cd No:12/B, Çubuk","","",""
"BULVAR GAYRİMENKUL","","Cumhuriyet, Arı Sk. No:3 D:c, Çubuk","",5,1
"Uğurçayırı-imar","","Uğurçayırı, Egemen Sk. 26PQ+2X, Ayaş","",5,1
